model,n_seeds_used,dice_mean,dice_std,hd95_median_mean,hd95_median_std,fnr_mean,fnr_std,fpr_mean,fpr_std
2d_baseline,5,0.7543255080176269,0.04897168495706365,6.43734655380249,2.704029789163566,0.07093825541639157,0.0422728994482802,0.16341309349303595,0.15178382939608565
2d_weightedBCE,5,0.7643213776518516,0.04740617393060795,5.735129928588867,1.4136489078478416,0.04481811228286394,0.018741179715173823,0.18464661427584092,0.07220708665238341
2d_boundary_combo,5,0.7679741506966005,0.02990703488278565,6.11375675201416,1.0596426433992707,0.04619033599478478,0.02876721009427738,0.18023898216964035,0.04531043890156625
25d_baseline,5,0.7631396244248616,0.0475096048551082,4.513302755355835,0.7185219001340317,0.09338020375912212,0.032223876464279544,0.062018198809747425,0.051472308103573464
25d_weightedBCE,5,0.7646676577484449,0.039205209443129954,5.0115738868713375,1.2542175945773923,0.07005154007950323,0.04309051429625534,0.09140368315723121,0.04899812152524677
25d_boundary_combo,5,0.7815511772382,0.05221990257196837,4.935723972320557,1.254171008391798,0.039590171117033356,0.021119674946463895,0.16920855361124648,0.05562015163614548
